danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,duration_ms,explicit,track.name,track.popularity,track.album.name,key_name,mode_name,key_mode,billboard_year,billboard_rank,ARTIST,Hit
0.777,0.764,-5.681,0.141,0.243,0,0.103,0.174,177.868,1Q9b6CeMcDuO0uq5OJCrqu,4,270866,TRUE,Move Bitch,55,Word Of Mouf,C#,major,C# major,2002,55,Ludacris,1
0.748,0.935,-6.844,0.0479,0.0625,0,0.257,0.797,115.014,4zaK45iiAn1HCZTZY1uWjG,4,217133,FALSE,Can't Fight The Moonlight - Graham Stack Radio Edit,21,Can't Fight The Moonlight (Dance Mixes),B,minor,B minor,2002,56,LeAnn Rimes,1
0.777,0.852,-5.329,0.0295,0.0299,0.000498,0.145,0.877,125.994,6KRi6CBUitENJB4HQbSVSD,4,208040,FALSE,Escape,49,Escape,B,major,B major,2002,57,Enrique Iglesias,1
0.655,0.649,-5.653,0.089,0.0793,0.000393,0.117,0.759,86.968,4x2YdtTppdbL4kHPOjaunq,4,229866,FALSE,More Than A Woman,58,Aaliyah,C#,minor,C# minor,2002,58,Aaliyah,1
0.771,0.619,-5.657,0.0354,0.018,0.00836,0.0849,0.819,115.143,0bDcYZ5ZSnDcHPNvkQJ8ef,4,242800,FALSE,Hella Good,33,Hella Good,G#,major,G# major,2002,59,No Doubt,1
0.489,0.757,-4.062,0.0926,0.00981,0,0.234,0.567,168.004,6gsmFgUiSTuinJlScwFODv,4,267160,FALSE,I Love You,53,Faithfully,B,minor,B minor,2002,60,Faith Evans,1
0.837,0.765,-5.007,0.0631,0.0852,7.08E-05,0.1,0.912,133.57,747tpec1a0Hfqvj2za1pBs,4,161200,FALSE,Gotta Get Thru This - D'N'D Radio Edit,48,Gotta Get Thru This,G,minor,G minor,2002,61,Daniel Bedingfield,1
0.697,0.793,-4.699,0.323,0.0844,0,0.0619,0.56,89.767,68LHBxcqYjYpOU2rKeJmoa,4,238600,TRUE,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,0,Genesis,F#,minor,F# minor,2002,62,Busta Rhymes,1
0.684,0.735,-4.596,0.273,0.00925,0.000659,0.288,0.06,171.383,6GkTKjv1XbFVdI2D8vvDPu,4,320293,TRUE,"Lose Yourself - From ""8 Mile"" Soundtrack",54,8 Mile (Music From And Inspired By The Motion Picture),D,major,D major,2002,63,Eminem,1
0.708,0.655,-2.69,0.0883,0.0583,2.10E-06,0.11,0.545,89.99,0rT9f5BSZrZ6DvzfBEckG0,4,279160,FALSE,Butterflies,57,Invincible,G#,major,G# major,2002,64,Michael Jackson,1
0.531,0.71,-1.608,0.361,0.246,0,0.309,0.74,186.292,0eekSctODhz1mYa5zatZ7f,4,237200,FALSE,What About Us? - Radio Mix,17,What About Us?,A#,minor,A# minor,2002,65,Brandy,1
0.616,0.597,-5.328,0.0415,0.691,0,0.104,0.362,165.508,15f8Cv8RXUlOOCIf2oaceN,4,224066,FALSE,Underneath Your Clothes,64,Laundry Service,G#,major,G# major,2002,66,Shakira,1
0.476,0.663,-6.905,0.191,0.182,0,0.321,0.525,74.884,1F1XjwRzMh8KT2BvH6ISkG,4,276360,FALSE,Rainy Dayz,48,No More Drama (Version 2),F#,major,F# major,2002,67,Mary J. Blige,1
0.589,0.586,-4.751,0.0572,0.316,0,0.0915,0.397,63.042,208hNUERAMm64WZwWiV4oO,4,248560,FALSE,Differences - Radio Edit,10,Differences EP,D#,minor,D# minor,2002,68,Ginuwine,1
0.592,0.643,-7.486,0.354,0.169,0,0.0395,0.699,195.558,6scuKWBHQvZFSWTrSPiqyT,4,244466,FALSE,If I Could Go! (feat. Lil' Mo & Sacario),41,Hip-Hop - The Old Skool Collection,A,minor,A minor,2002,69,Angie Martinez,1
0.814,0.852,-6.176,0.401,0.0958,1.32E-06,0.0288,0.717,184.682,074v54tSEWLbq3Hu5wf6uh,3,295346,TRUE,The Whole World (feat. Killer Mike),49,Big Boi & Dre Present...OutKast,D,major,D major,2002,70,Outkast,1
0.729,0.731,-4.823,0.0682,0.235,1.35E-06,0.391,0.838,138.204,6fR6Z0Vc1K6yQWNUIKjAIR,4,302720,FALSE,Underneath It All,59,Rock Steady (Expanded Edition),E,major,E major,2002,71,No Doubt,1
0.801,0.66,-8.267,0.286,0.175,9.50E-06,0.0748,0.295,93.036,5dXmPzPDTMWmxmpzxAV1JZ,4,212293,FALSE,Caramel,46,City High,F,minor,F minor,2002,72,City High,1
0.668,0.806,-3.9,0.239,0.232,0,0.18,0.721,95.022,0HJYzGavqzjiKMmm4F0UZv,4,287000,FALSE,Luv U Better,0,10,F#,major,F# major,2002,73,LL Cool J,1
0.778,0.761,-5.529,0.0525,0.141,4.61E-05,0.0441,0.923,107.288,3SCVtAJq8li6HlKfM4M08u,4,228000,TRUE,Gimme the Light,43,Dutty Rock,D,major,D major,2002,74,Sean Paul,1
0.699,0.403,-8.564,0.0614,0.421,0,0.126,0.5,113.922,5efcmnfzIROJ5Aj7EGSDm8,4,292000,FALSE,Gone,42,Celebrity,B,minor,B minor,2002,75,'N Sync,1
0.874,0.768,-4.086,0.311,0.0554,0,0.041,0.636,106.095,52gqeRlrBE7hqMlRxEsi6y,4,257066,FALSE,Livin' It Up,63,Pain Is Love,F#,major,F# major,2002,76,Ja Rule,1
0.921,0.668,-8.73,0.235,0.0949,0,0.592,0.892,131.059,4SyadrABZJIjeND1HPJS31,4,296586,TRUE,Rollout (My Business),59,Word Of Mouf,G,major,G major,2002,77,Ludacris,1
0.338,0.685,-5.178,0.0322,0.00052,0.000512,0.109,0.221,102.192,4KqTGPPmXowMPEoShSVOta,4,238173,FALSE,Here Is Gone,54,Gutterflower,C#,major,C# major,2002,78,Goo Goo Dolls,1
0.653,0.827,-6.814,0.149,0.56,0.00011,0.0769,0.625,97.956,5i4wFlmaeAOU6kDhcTbYPG,4,326573,FALSE,No More Drama,23,No More Drama (Version 2),F#,minor,F# minor,2002,79,Mary J. Blige,1
0.763,0.645,-10.608,0.0455,0.118,0.00283,0.306,0.593,126.967,7lrIYVaHBzP9mz8sEFChiq,4,222800,FALSE,Days Go By - Radio Edit,41,Dirty Vegas,C,major,C major,2002,80,Dirty Vegas,1
0.567,0.58,-5.757,0.223,0.0084,5.37E-06,0.0342,0.46,157.596,6cZPfzVtkicrA3CyjqYKhu,4,265706,TRUE,Baby,56,Ashanti,E,minor,E minor,2002,81,Ashanti,1
0.612,0.62,-9.785,0.0645,0.255,0,0.129,0.502,143.78,1sR3kJi14jA8Gau3a0yXAo,4,200440,FALSE,The Good Stuff,56,"No Shoes, No Shirt, No Problems",G,major,G major,2002,82,Kenny Chesney,1
0.896,0.649,-3.792,0.208,0.177,0,0.0759,0.822,99.107,2EcW94ak7kYH4mDMvI7iWg,4,213533,TRUE,We Thuggin' (feat. R. Kelly),34,Jealous Ones Still Envy (J.O.S.E),G#,major,G# major,2002,83,Fat Joe,1
0.565,0.5,-8.822,0.031,0.452,0,0.137,0.242,70.984,0eHT8N5YQglv8cYYizXvSw,4,210933,FALSE,Good Morning Beautiful,51,Blue Moon,G,major,G major,2002,84,Steve Holy,1
0.637,0.725,-5.073,0.0333,0.0702,0.00438,0.203,0.415,92.99,0qvlhVNm7L5IWabWF5hlEL,4,274733,FALSE,Rock The Boat,65,Aaliyah,F,major,F major,2002,85,Aaliyah,1
0.713,0.579,-8.066,0.0413,0.338,0,0.174,0.511,125.179,0dWba8w0jLgk8UFBlpxfGu,4,242733,FALSE,Drive (For Daddy Gene),34,Drive,B,major,B major,2002,86,Alan Jackson,1
0.615,0.68,-6.616,0.0338,0.152,7.18E-06,0.0797,0.34,123.9,3ME8wEbmrIlu5FS0Jgb0R0,4,270333,FALSE,Standing Still,0,This Way,D,major,D major,2002,87,Jewel,1
0.731,0.377,-7.907,0.0425,0.0516,0,0.137,0.452,105.743,38084tN66v4KHqiLpl9cN8,4,287026,FALSE,Anything (feat. Next),52,Ghetto Love,F,major,F major,2002,88,Jaheim,1
0.611,0.654,-4.823,0.139,0.372,0.00432,0.0926,0.609,105.922,6QxuZMdsElzjC1NnXUfl8c,4,248933,FALSE,Full Moon,49,Full Moon,A#,minor,A# minor,2002,89,Brandy,1
0.855,0.681,-4.955,0.0688,0.0881,3.70E-06,0.0592,0.908,99.699,2nBY2iQvxOIXrdlJvg7ZPo,4,223293,FALSE,Uh Huh,44,B2K,D,major,D major,2002,90,B2K,1
0.574,0.691,-5.103,0.035,0.0826,1.65E-05,0.149,0.195,91.969,1vmdrRKK1sY1pyzbMeoPwq,4,259773,FALSE,A New Day Has Come - Radio Remix,0,A New Day Has Come,F#,major,F# major,2002,91,Celine Dion,1
0.587,0.679,-6.26,0.0927,0.0839,0.000316,0.413,0.65,180.184,7sVvY1tEvk5VfitXX2PDOk,4,276106,FALSE,Turn Off The Light,37,"Whoa, Nelly!",D,major,D major,2002,92,Nelly Furtado,1
0.602,0.683,-6.82,0.0304,0.347,0.00338,0.11,0.522,120.787,3YxKqZFpcxBPvpUssL8FS2,4,218306,FALSE,Living And Living Well,35,The Road Less Traveled,C#,major,C# major,2002,93,George Strait,1
0.629,0.688,-6.511,0.0395,0.444,0,0.169,0.362,87.126,5WFDseVq6n2LnKQMByCYnj,4,200973,FALSE,My List,36,Pull My Chain,C#,minor,C# minor,2002,94,Toby Keith,1
0.513,0.82,-5.428,0.0299,0.00192,2.83E-06,0.504,0.52,99.952,2LVxvGhl2U5p2ql2ujc6vZ,4,269400,FALSE,Hands Clean,55,Under Rug Swept,G,major,G major,2002,95,Alanis Morissette,1
0.487,0.9,-4.417,0.0482,6.79E-05,0,0.358,0.484,149.937,00Mb3DuaIH1kjrwOku9CGU,4,204000,FALSE,Sk8er Boi,73,Let Go,C,major,C major,2002,96,Avril Lavigne,1
0.549,0.693,-5.572,0.0311,0.18,1.75E-06,0.153,0.819,170.241,0JiX8NsRdCHm8GliFuf97V,4,249412,FALSE,Long Time Gone,50,Home,D,major,D major,2002,97,Dixie Chicks,1
0.642,0.388,-9.194,0.0322,0.473,0,0.0754,0.186,115.355,3JdOujQnFBxu02gODYgrCe,4,305093,FALSE,Where Were You (When the World Stopped Turning),14,Drive,C,major,C major,2002,98,Alan Jackson,1
0.853,0.811,-4.927,0.0646,0.0439,0.000307,0.0703,0.9,114.964,6W2Ef5Ph6ILTUAedoQ3QIv,4,283626,FALSE,Like I Love You,59,Justified,F#,minor,F# minor,2002,99,Justin Timberlake,1
0.781,0.583,-7.83,0.0628,0.0859,0.00216,0.058,0.91,156.264,0NdEFLohwfZpyncrBCq1ZY,4,213493,FALSE,I Do!!,39,Toya,F#,minor,F# minor,2002,100,Toya,1
0.902,0.72,-2.776,0.347,0.26,0,0.0749,0.805,90.059,4RY96Asd9IefaL3X4LOLZ8,4,193466,TRUE,In Da Club,73,Get Rich Or Die Tryin',F#,minor,F# minor,2003,1,50 Cent,1
0.778,0.549,-6.144,0.0473,0.0549,0,0.0724,0.802,133.041,3zSCNTXI7Ed0PiidZVmzIe,4,186040,FALSE,Ignition - Remix,60,The Essential R. Kelly,C#,major,C# major,2003,2,R. Kelly,1
0.735,0.824,-4.143,0.036,0.615,0,0.158,0.726,100.202,5qTvkDrSfvwDv6RBjjcfQr,4,211666,FALSE,Get Busy,58,Dutty Rock,A#,minor,A# minor,2003,3,Sean Paul,1
0.646,0.77,-6.596,0.226,0.00249,0,0.0715,0.681,99.165,5IVuqXILoxVWvWEPm82Jxr,4,236133,FALSE,Crazy In Love (feat. Jay-Z),75,Dangerously In Love,D,minor,D minor,2003,4,Beyoncé,1
0.53,0.768,-5.611,0.0284,0.00385,0,0.103,0.374,148.095,3WbphvawbMZ8FyqDxYGdSQ,4,260333,FALSE,When I'm Gone,66,Away From The Sun,G,major,G major,2003,5,3 Doors Down,1
0.256,0.788,-5.263,0.0403,0.0298,0,0.707,0.429,80.718,6Bm6qUCSatPAqkQllFL7oA,4,228706,FALSE,Unwell,63,More Than You Think You Are,F#,minor,F# minor,2003,6,Matchbox Twenty,1
0.866,0.749,-3.977,0.253,0.15,0,0.0614,0.891,92.074,0l3GEbH3CviUytD6iX4wzg,4,250746,TRUE,Right Thurr,66,Jackpot,D,major,D major,2003,7,Chingy,1
0.678,0.338,-9.899,0.0319,0.655,0,0.215,0.502,109.888,0tr492xughUjNeqSDDD5nK,4,245226,FALSE,Miss You,56,I Care 4 U,A#,major,A# major,2003,8,Aaliyah,1
0.692,0.496,-7.332,0.0241,0.172,6.42E-06,0.107,0.376,97.945,69j0KoPJuwpnbGWrfn7Yll,4,298960,FALSE,Picture (feat. Sheryl Crow),65,Cocky,G,major,G major,2003,9,Kid Rock,1
0.331,0.943,-3.188,0.0698,0.00721,2.06E-06,0.242,0.296,94.612,0COqiPhxzoWICwFCS4eZcp,4,235893,FALSE,Bring Me To Life,79,Fallen,E,minor,E minor,2003,10,Evanescence,1
0.521,0.625,-7.47,0.067,0.0301,0,0.121,0.136,101.019,0r2Bul2NuCViraT2zX1l5j,4,334066,TRUE,Get Low,71,Kings Of Crunk,C#,major,C# major,2003,11,Lil Jon & The East Side Boyz,1
0.655,0.488,-9.17,0.22,0.0825,1.16E-06,0.221,0.791,91.025,4WY3HyGXsWqjFRCVD6gnTe,4,244826,FALSE,Baby Boy (feat. Sean Paul),65,Dangerously In Love,C#,major,C# major,2003,12,Beyoncé,1
0.527,0.808,-4.749,0.295,0.176,0,0.169,0.907,87.025,1lKS7SZQ7r5vOChLwJurmm,4,293666,FALSE,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,51,Bad Boy 20th Anniversary Box Set Edition,C#,major,C# major,2003,13,Nelly,1
0.576,0.807,-3.908,0.317,0.353,0.000363,0.0512,0.908,90.012,41bIQPBE1lFN0mmw6Lmssz,4,224426,TRUE,21 Questions,70,Get Rich Or Die Tryin',F#,minor,F# minor,2003,14,50 Cent,1
0.701,0.669,-5.265,0.107,0.271,0,0.158,0.446,83.066,2xlnEhQjSCqNPIJX42ARej,4,254466,FALSE,All I Have (feat. LL Cool J),58,This Is Me...Then,C#,major,C# major,2003,15,Jennifer Lopez,1
0.456,0.573,-3.866,0.0275,0.578,3.05E-06,0.114,0.0992,76.19,3TCauNPqFiniaYHBvEVoHG,4,238560,FALSE,Beautiful,66,Stripped,F,minor,F minor,2003,16,Christina Aguilera,1
0.673,0.607,-8.855,0.219,0.019,0,0.0708,0.526,86.055,0xDxS2g775ttrfrwDQl9f8,4,252360,FALSE,I Know What You Want (feat. Flipmode Squad),55,The Remixes,E,major,E major,2003,17,Busta Rhymes,1
0.457,0.406,-7.462,0.0291,0.08,0,0.117,0.208,151.95,1jlG3KJ3gdYmhfuySFfpO1,3,223066,FALSE,I'm with You,69,Let Go,A,major,A major,2003,18,Avril Lavigne,1
0.583,0.66,-5.078,0.0377,0.181,0,0.0979,0.861,151.956,0RFgvrhkf9FiDRLA0BhzpZ,4,255560,FALSE,Drift Away,63,No Stranger to Shame,B,major,B major,2003,19,Uncle Kracker,1
0.849,0.499,-7.872,0.271,0.117,4.97E-05,0.268,0.504,92.982,0aULRU35N9kTj6O1xMULRR,4,359973,TRUE,Magic Stick,54,La Bella Mafia,D,major,D major,2003,20,Lil' Kim,1
0.601,0.691,-5.877,0.355,0.098,0,0.0501,0.821,78.234,779CtoE6X8mZFKn3pYvzcE,4,288920,TRUE,P.I.M.P. - Snoop Dogg Remix,36,P.I.M.P.,A#,minor,A# minor,2003,21,50 Cent,1
0.835,0.684,-6.007,0.205,0.103,0,0.0704,0.888,95.514,7iugAsF2T3W21jRG4yYs5i,4,282493,FALSE,"Bump, Bump, Bump (feat. P. Diddy)",21,Pandemonium!,C#,minor,C# minor,2003,22,B2K,1
0.546,0.538,-7.886,0.0523,0.233,0,0.118,0.58,182.12,0yHConG49418wPs8UfAt44,4,295773,TRUE,Into You (feat. Tamia),64,Street Dreams (Bonus Track),G,minor,G minor,2003,23,Fabolous,1
0.646,0.6,-6.569,0.458,0.231,0,0.0794,0.811,192.082,6lrRIfQDcikJ5y5DtyZPuJ,4,223973,TRUE,Can't Let You Go (feat. Mike Shorey & Lil' Mo),59,Street Dreams (Bonus Track),A,major,A major,2003,24,Fabolous,1
0.764,0.648,-6.639,0.206,0.0563,0,0.414,0.391,90.1,2iclfHORMqpR3TxuhwVRhD,4,278720,TRUE,Mesmerize,61,The Last Temptation,C#,major,C# major,2003,25,Ja Rule,1
0.834,0.696,-3.224,0.197,0.11,0,0.13,0.804,94.09,3CNqo3gYrfexdrtjFmC9he,4,272533,FALSE,Where Is The Love?,1,Elephunk,F,major,F major,2003,26,Black Eyed Peas,1
0.59,0.929,-3.236,0.0478,0.0714,0.000153,0.0598,0.674,119.818,41IShViF79gmulEkIHAjcb,4,254466,FALSE,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,60,Shaman,D,major,D major,2003,27,Santana,1
0.684,0.735,-4.596,0.273,0.00925,0.000659,0.288,0.06,171.383,6GkTKjv1XbFVdI2D8vvDPu,4,320293,TRUE,"Lose Yourself - From ""8 Mile"" Soundtrack",54,8 Mile (Music From And Inspired By The Motion Picture),D,major,D major,2003,28,Eminem,1
0.712,0.757,-4.146,0.0635,0.394,0,0.134,0.854,94.992,1HzSz5PKnA3rWBvfKpZvT1,4,219266,FALSE,Rock Wit U (Awww Baby),1,Rock Wit U (Awww Baby),G,major,G major,2003,29,Ashanti,1
0.624,0.654,-6.582,0.183,0.577,0,0.104,0.564,73.898,7Lf7oSEVdzZqTA0kEDSlS5,4,288333,FALSE,Cry Me a River,71,Justified,G#,minor,G# minor,2003,30,Justin Timberlake,1
0.733,0.521,-3.657,0.0457,0.107,0,0.0692,0.525,112.913,3OUApyz3jDB3syGUNGqB1d,4,294693,FALSE,How You Gonna Act Like That,60,I Wanna Go There,D#,minor,D# minor,2003,31,Tyrese,1
0.892,0.714,-6.055,0.141,0.201,0.000234,0.0521,0.817,100.972,1AWQoqb9bSvzTjaLralEkT,4,267266,FALSE,Rock Your Body,74,Justified,E,minor,E minor,2003,32,Justin Timberlake,1
0.496,0.819,-5.656,0.0444,0.0479,0.000215,0.177,0.317,100.215,5dWfl2PBpKHpBVdz95wxK1,4,202013,FALSE,No Letting Go,61,No Holding Back,F,minor,F minor,2003,33,Wayne Wonder,1
0.894,0.404,-5.913,0.13,0.453,1.57E-06,0.0801,0.759,102.009,0iFOG4Ki9aDmJUYUFHQlPG,4,236506,TRUE,Frontin' (feat. Jay-Z) - Club Mix,64,The Neptunes Present... Clones,A,minor,A minor,2003,34,Pharrell,1
0.571,0.438,-7.007,0.0279,0.534,1.56E-05,0.187,0.444,145.948,5hviCr3lgg6LY6noG6DPKs,4,230549,FALSE,Landslide,64,Home,D,major,D major,2003,35,Dixie Chicks,1
0.884,0.677,-5.603,0.283,0.0778,0,0.0732,0.584,101.868,3jagJCUbdqhDSPuxP8cAqF,4,263226,TRUE,Work It,67,Under Construction,C#,major,C# major,2003,36,Missy Elliott,1
0.759,0.678,-5.148,0.314,0.23,0,0.15,0.327,89.64,5ljCWsDlSyJ41kwqym2ORw,4,205560,TRUE,03' Bonnie & Clyde,68,The Blueprint 2: The Gift & The Curse,A,minor,A minor,2003,37,Jay-Z,1
0.879,0.73,-4.369,0.164,0.114,0,0.241,0.885,99.925,39YovPslPCXbFYhlYjsZ2Y,4,213226,FALSE,Don't Mess With My Man (feat. Brian Casey & Brandon Casey),55,Nivea,B,minor,B minor,2003,38,Nivea,1
0.618,0.552,-6.863,0.0981,0.176,0,0.252,0.586,81.975,6BIcjFZIVDZxNAcofRFPx4,4,242773,FALSE,So Gone,61,After The Storm,G#,major,G# major,2003,39,Monica,1
0.784,0.459,-9.74,0.317,0.0847,0,0.079,0.618,164.062,7kAFSrTIOiVZ0gnHBuAH3l,4,304000,TRUE,Air Force Ones,59,Nellyville,E,minor,E minor,2003,40,Nelly,1
0.808,0.638,-6.364,0.376,0.043,0.73,0.0748,0.843,199.945,140Xq2kIHIopNlXMcpWbwQ,4,186120,FALSE,"Never Leave You (Uh Oooh, Uh Oooh)",39,"Never Leave You (Uh Oooh, Uh Oooh)",C,major,C major,2003,41,Lumidee,1
0.907,0.695,-6.268,0.135,0.246,0,0.0808,0.961,101.007,7FrJV8tydWEv1Mxu2mIQrm,4,298306,TRUE,Beautiful,63,Paid Tha Cost To Be Da Bo$$,B,minor,B minor,2003,42,Snoop Dogg,1
0.707,0.538,-5.264,0.505,0.362,0,0.317,0.439,121.732,75DjPjiIp2fvJDjtt41Jfs,4,234893,TRUE,Gossip Folks (feat. Ludacris),55,Under Construction,C,major,C major,2003,43,Missy Elliott,1
0.655,0.623,-6.302,0.116,0.0861,0.000346,0.0652,0.615,175.973,2CZi8d774dBB0wiuWMIpr8,4,214786,FALSE,Miss Independent,54,Thankful,B,minor,B minor,2003,44,Kelly Clarkson,1
0.454,0.839,-5.368,0.0441,0.0746,0,0.279,0.529,166.166,0E29BKKGCJHcb7b9oIWgGB,4,242200,FALSE,Calling All Angels,54,My Private Nation,D#,major,D# major,2003,45,Train,1
0.772,0.724,-5.799,0.307,0.0149,0,0.355,0.518,84.038,5TpaWJKnuyA4MjzAbFXSTQ,4,298600,TRUE,Damn! (feat. Lil' Jon) - Club Mix,53,Drankin' Patnaz,F#,minor,F# minor,2003,46,YoungBloodZ,1
0.528,0.56,-8.296,0.0268,0.151,1.28E-06,0.3,0.372,99.037,2xnVdRMaQBkRfZyefKC2ec,4,212200,FALSE,This Is The Night,17,Bridge Over Troubled Water/This Is The Night,B,major,B major,2003,47,Clay Aiken,1
0.647,0.729,-6.251,0.0236,0.0206,0.0489,0.134,0.687,94.01,7vFv0yFGMJW3qVXbAd9BK9,4,249626,FALSE,Your Body Is a Wonderland,70,Room For Squares,F,major,F major,2003,48,John Mayer,1
0.492,0.896,-5.819,0.117,0.000172,2.78E-06,0.189,0.534,184.981,1AEYT6VxrxXPMoQUxsY0E4,4,285569,TRUE,Headstrong,70,Trapt,E,minor,E minor,2003,49,Trapt,1
0.691,0.541,-5.873,0.0776,0.508,0,0.0753,0.319,127.683,5ojJNnX5ND2gMGojPd3NiO,4,243306,TRUE,In Those Jeans,57,The Senior,C#,major,C# major,2003,50,Ginuwine,1
0.728,0.842,-4.868,0.356,0.362,0,0.104,0.797,98.941,0liTafhfOUk7WLwdb0tyn5,4,214826,TRUE,Stand Up,19,Stand Up,G,major,G major,2003,51,Ludacris,1
0.589,0.867,-4.523,0.0385,0.041,0,0.306,0.795,94.52,4tK4ARuilOrBzwVQK73E0Y,4,256440,FALSE,The Remedy (I Won't Worry),57,Waiting for My Rocket to Come,A#,major,A# major,2003,52,Jason Mraz,1
0.454,0.912,-3.569,0.0839,0.0178,0,0.227,0.78,168.06,2bH9vra2GeuliEF0tTrMWv,4,228053,FALSE,Why Don't You & I (feat. Alex Band) - Alt. Version,35,Ceremony - Remixes & Rarities,A#,major,A# major,2003,53,Santana,1
0.714,0.862,-5.531,0.286,0.0305,0,0.0884,0.887,92.849,0ZHu7jkSSrT0eK4OxuG4O5,4,281240,TRUE,Excuse Me Miss,55,The Blueprint 2: The Gift & The Curse,F#,major,F# major,2003,54,Jay-Z,1
0.844,0.754,-5.46,0.207,0.00833,3.42E-06,0.0575,0.961,100.002,4ZOyH6KjomjlqCz3oFqglr,4,187840,FALSE,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,58,This Is Me...Then,F#,major,F# major,2003,55,Jennifer Lopez,1
0.484,0.827,-5.324,0.046,0.0039,0.00143,0.0876,0.717,179.566,5B7XIcS5T76NJZFOHX30Io,4,230760,FALSE,Are You Happy Now?,47,Hotel Paper,G#,major,G# major,2003,56,Michelle Branch,1
0.483,0.79,-4.737,0.0371,0.179,0,0.165,0.565,85.992,3IvywxLUIb30oVLH8DWfh6,4,243493,FALSE,Forever And For Always - Pop Red Edit,47,Greatest Hits,F#,major,F# major,2003,57,Shania Twain,1
0.837,0.885,-3.914,0.182,0.103,0,0.0666,0.694,95.313,2NPxL1QqPrD1a7OLHjVcAP,4,253720,FALSE,I Can,60,God's Son,F#,minor,F# minor,2003,58,Nas,1
0.729,0.731,-4.823,0.0682,0.235,1.35E-06,0.391,0.838,138.204,6fR6Z0Vc1K6yQWNUIKjAIR,4,302720,FALSE,Underneath It All,59,Rock Steady (Expanded Edition),E,major,E major,2003,59,No Doubt,1
0.687,0.537,-7.639,0.0305,0.561,0,0.107,0.264,120.023,4gJoAvFpDvaeqm2EKYGmhb,4,257160,FALSE,If You're Not The One,49,Gotta Get Thru This,A#,major,A# major,2003,60,Daniel Bedingfield,1
0.585,0.625,-5.575,0.31,0.266,4.82E-05,0.0724,0.95,87.055,44ssa5Vilw1qJ79wZKfZgx,4,221240,FALSE,Thoia Thoing,37,The Essential R. Kelly,C#,major,C# major,2003,61,R. Kelly,1
0.557,0.533,-6.817,0.0252,0.0492,0,0.205,0.233,143.994,3NLrRZoMF0Lx6zTlYqeIo4,4,238733,FALSE,Here Without You,72,Away From The Sun,A#,minor,A# minor,2003,62,3 Doors Down,1
0.806,0.867,-3.538,0.157,0.02,0,0.131,0.904,81.033,6rpNe6gSkmiYW6BfSFATi5,4,219400,TRUE,"Wanksta - From ""8 Mile"" Soundtrack",52,Get Rich Or Die Tryin',C#,major,C# major,2003,63,50 Cent,1
0.835,0.678,-6.458,0.124,0.227,6.44E-06,0.287,0.708,132.868,3Gamc2D6VSlXpUcmhPUFYt,4,209490,FALSE,My Love Is Like...Wo - Main Mix,49,Moodring,E,major,E major,2003,64,Mýa,1
0.713,0.773,-6.713,0.0366,0.218,0,0.203,0.888,125.194,7KysI43rsjlhjTeWO6ePUq,4,229800,FALSE,It's Five O'Clock Somewhere (with Jimmy Buffett),56,Greatest Hits Volume II,D,major,D major,2003,65,Alan Jackson,1
0.757,0.78,-5.038,0.319,0.0811,0,0.113,0.59,97.917,6pbCkvCENw0suVGr4Ckkae,4,232506,FALSE,Like Glue,46,Dutty Rock,C#,major,C# major,2003,66,Sean Paul,1
0.859,0.658,-4.481,0.192,0.0326,0.00181,0.0651,0.538,98.989,0cv1Mnb47oMvjVKMc2cyZw,4,255266,FALSE,Can't Hold Us Down (feat. Lil' Kim),58,Stripped,G#,major,G# major,2003,67,Christina Aguilera,1
0.276,0.876,-3.507,0.0766,0.0531,0,0.258,0.499,205.576,4OWJOagnbFQepAwoKbW0HN,4,223200,FALSE,My Front Porch Looking In,29,The Greatest Hits,F,major,F major,2003,68,Lonestar,1
0.638,0.54,-6.849,0.0473,0.506,0,0.157,0.352,143.772,2T4rXDppGlcy2lLuF4IyHq,4,218760,FALSE,Angel,46,Angel,C,major,C major,2003,69,Amanda Perez,1
0.58,0.748,-5.433,0.0323,0.00935,0,0.753,0.584,109.781,16DhvbuyvJob4Q9GHNYu2n,4,216760,TRUE,She Hates Me,68,Come Clean,E,major,E major,2003,70,Puddle of Mudd,1
0.655,0.433,-7.577,0.0348,0.444,0,0.221,0.199,130.127,1XE1UGRpvvkaFEeqe1OJpw,4,245293,FALSE,Don't Wanna Try,46,The One,F,minor,F minor,2003,71,Frankie J,1
0.837,0.736,-8.367,0.378,0.225,0,0.0549,0.905,104.907,6UZS3KgNc0NF13bbtQTzD6,4,234093,TRUE,The Jump Off,51,La Bella Mafia,A#,minor,A# minor,2003,72,Lil' Kim,1
0.718,0.798,-4.309,0.0584,0.00447,0.00629,0.064,0.816,100.031,1nIUeTLDN5opkG5lqgSM3V,4,228893,FALSE,Intuition,0,Greatest Hits,G,major,G major,2003,73,Jewel,1
0.742,0.641,-5.863,0.166,0.0114,0,0.116,0.609,88.15,234PiHHmlcdjrIJY9ldtWx,4,219026,FALSE,Hell Yeah - Radio Edit,10,Greatest Hits,F,minor,F minor,2003,74,Ginuwine,1
